Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V,Timestamp_s
0.132,0.0733,0.1026,0.1271,0.0587,11.494532
0.1075,0.0782,0.0929,0.088,0.0733,11.520532
0.1271,0.0684,0.0782,0.088,0.0831,11.546532
0.0635,0.0782,0.088,0.1515,0.1026,11.572532
0.0635,0.1026,0.1466,0.1026,0.0929,11.598532
0.0635,0.088,0.0831,0.0831,0.0684,11.624532
0.1564,0.1026,0.0978,0.132,0.0684,11.650532
0.1026,0.0978,0.0831,0.1466,0.0978,11.676532
0.1417,0.176,0.132,0.088,0.1515,11.702532
0.0831,0.1124,0.0635,0.1173,0.088,11.728532
0.1613,0.0978,0.1564,0.1173,0.1026,11.754532
0.0978,0.0635,0.088,0.0978,0.0489,11.780532
0.1417,0.0782,0.1857,0.132,0.0782,11.806532
0.1369,0.0782,0.1515,0.1906,0.2053,11.832532
0.1173,0.1026,0.1222,0.1369,0.1026,11.858532
0.1515,0.1075,0.088,0.088,0.1417,11.884532
0.1173,0.0684,0.132,0.1026,0.1222,11.910532
0.0831,0.0587,0.0831,0.0831,0.0587,11.936532
0.0978,0.0929,0.0733,0.0684,0.088,11.962532
0.132,0.0782,0.088,0.0929,0.0831,11.988532
0.1173,0.0635,0.0733,0.088,0.0978,12.014532
0.1857,0.1515,0.1026,0.1222,0.132,12.040532
0.1271,0.0684,0.1075,0.1124,0.0831,12.066532
0.0831,0.1173,0.1173,0.088,0.0831,12.092532
0.1124,0.1026,0.1564,0.0635,0.1515,12.118532
0.1075,0.0587,0.0684,0.0733,0.1906,12.144532
0.1026,0.088,0.1613,0.1271,0.1564,12.170532
0.1613,0.0831,0.1026,0.0635,0.1417,12.196532
0.0978,0.0978,0.1369,0.1124,0.0733,12.222532
0.1515,0.088,0.132,0.0929,0.1173,12.248532
0.1369,0.1369,0.0587,0.1906,0.1026,12.274532
0.1662,0.0831,0.0978,0.0978,0.1857,12.300532
0.0831,0.0782,0.1466,0.0782,0.1026,12.326532
0.0929,0.1075,0.1711,0.0831,0.0684,12.352532
0.1515,0.1173,0.0635,0.1369,0.1026,12.378532
0.1173,0.1026,0.1173,0.0733,0.0978,12.404532
0.0635,0.088,0.0929,0.0587,0.0831,12.430532
0.1564,0.0978,0.1369,0.0782,0.0538,12.456532
0.1271,0.1124,0.088,0.0635,0.0587,12.482532
0.0978,0.0538,0.1124,0.132,0.176,12.508532
0.1124,0.0587,0.1075,0.1613,0.1124,12.534532
0.1075,0.0635,0.0635,0.1369,0.0587,12.560532
0.1662,0.1711,0.088,0.0978,0.1271,12.586532
0.088,0.088,0.1271,0.0831,0.1515,12.612532
0.0733,0.0978,0.1271,0.088,0.0733,12.638532
0.2199,0.088,0.1173,0.0733,0.0684,12.664532
0.1075,0.1369,0.0733,0.1369,0.0978,12.690532
0.1271,0.1222,0.1369,0.0831,0.1271,12.716532
0.1173,0.1466,0.0929,0.0929,0.088,12.742532
0.0782,0.0782,0.1466,0.0831,0.0733,12.768532
0.0587,0.0733,0.0635,0.1173,0.1075,12.794532
0.0684,0.0782,0.1173,0.1124,0.0733,12.820532
0.0978,0.1026,0.1124,0.1075,0.0587,12.846532
0.2004,0.0978,0.0831,0.0831,0.088,12.872532
0.1026,0.0831,0.1075,0.0733,0.088,12.898532
0.1369,0.1466,0.1515,0.088,0.1466,12.924532
0.1662,0.0684,0.1124,0.0831,0.0929,12.95054
0.1173,0.0635,0.132,0.1662,0.2102,12.976532
0.0782,0.1466,0.1173,0.2297,0.1173,13.002532
0.1124,0.1417,0.0978,0.0782,0.0635,13.028532
0.0733,0.1075,0.0831,0.088,0.132,13.054532
0.088,0.1466,0.1613,0.1515,0.0733,13.080532
0.0831,0.0929,0.0684,0.0782,0.0978,13.106532
0.1564,0.1271,0.1173,0.1026,0.1271,13.132532
0.132,0.1026,0.1026,0.1173,0.1075,13.158532
0.0782,0.0684,0.0831,0.0684,0.0684,13.184532
0.0587,0.088,0.0831,0.088,0.132,13.210532
0.088,0.0929,0.0733,0.0635,0.0587,13.236532
0.0978,0.0782,0.0831,0.0782,0.0978,13.262532
0.1075,0.176,0.2248,0.1075,0.1271,13.288532
0.132,0.1271,0.0733,0.0684,0.176,13.314532
0.0635,0.0635,0.2102,0.088,0.2493,13.340532
0.1564,0.2102,0.1808,0.1417,0.0684,13.366532
0.0831,0.1662,0.0929,0.1417,0.1124,13.392532
0.1515,0.0929,0.1222,0.1515,0.0782,13.418532
0.0733,0.0587,0.1026,0.1271,0.088,13.444532
0.088,0.0635,0.088,0.1026,0.0782,13.470532
0.1222,0.1369,0.0635,0.132,0.2102,13.496532
0.0782,0.088,0.088,0.0684,0.0733,13.522532
0.1857,0.0929,0.1075,0.088,0.0929,13.548532
0.0929,0.0587,0.088,0.0635,0.0929,13.574532
0.0684,0.0587,0.1124,0.1173,0.0978,13.600532
0.0684,0.088,0.0635,0.088,0.088,13.626532
0.1026,0.0782,0.0538,0.0538,0.1026,13.652532
0.1124,0.1369,0.1417,0.1711,0.1906,13.678532
0.1662,0.1124,0.0978,0.0733,0.0831,13.704532
0.0587,0.0831,0.0587,0.1417,0.1417,13.730532
0.0782,0.132,0.1222,0.0587,0.132,13.756532
0.0978,0.2102,0.0733,0.0684,0.1026,13.782532
0.132,0.0831,0.1955,0.1808,0.2199,13.808532
0.1515,0.1466,0.1857,0.088,0.088,13.834532
0.132,0.0733,0.0635,0.0782,0.1124,13.860532
0.0978,0.0929,0.1271,0.1369,0.1906,13.886532
0.1466,0.0978,0.1026,0.1124,0.0538,13.912532
0.1271,0.0684,0.1369,0.1711,0.1026,13.938532
0.0929,0.1417,0.1173,0.132,0.0635,13.964532
0.0929,0.0635,0.0831,0.1026,0.0733,13.990532
0.0831,0.0929,0.088,0.0733,0.0635,14.016532
0.088,0.0587,0.0587,0.0733,0.088,14.042532
0.1173,0.0929,0.0635,0.1124,0.0684,14.068532
0.0782,0.1173,0.0831,0.1124,0.0587,14.094532
0.1124,0.1466,0.0684,0.132,0.0929,14.120532
0.132,0.1417,0.1124,0.1564,0.0978,14.146532
0.0684,0.1075,0.0978,0.132,0.0587,14.172532
0.1124,0.1369,0.0978,0.1124,0.0929,14.198532
0.1173,0.2053,0.1369,0.1857,0.0978,14.224532
0.1515,0.1271,0.0782,0.0929,0.1026,14.250532
0.0684,0.0929,0.0831,0.0831,0.0782,14.276532
0.0782,0.1075,0.0782,0.0635,0.1124,14.302532
0.1026,0.0831,0.0635,0.088,0.1124,14.328532
0.1222,0.1173,0.0929,0.1369,0.1173,14.354532
0.0978,0.0684,0.0538,0.088,0.088,14.380532
0.0635,0.0733,0.0782,0.088,0.0978,14.406532
0.0684,0.0978,0.0978,0.0782,0.0587,14.432532
0.0929,0.0587,0.088,0.0635,0.088,14.458532
0.0782,0.0733,0.0831,0.1026,0.0684,14.484532
0.0831,0.0978,0.1466,0.2004,0.2102,14.510532
0.0782,0.1026,0.0587,0.0635,0.088,14.536532
0.088,0.0538,0.0733,0.0635,0.1124,14.562532
0.1222,0.0929,0.1026,0.1124,0.132,14.588532
0.0782,0.088,0.0978,0.0831,0.0733,14.61454
0.1564,0.1515,0.088,0.0635,0.1369,14.640532
0.1369,0.0929,0.0489,0.1026,0.0538,14.666532
0.0684,0.132,0.0782,0.0684,0.2004,14.692532
0.0635,0.0538,0.088,0.1124,0.1124,14.718532
0.1271,0.0733,0.1124,0.1075,0.1662,14.744532
0.0733,0.1271,0.1417,0.1369,0.1026,14.770532
0.088,0.0978,0.0733,0.0684,0.0733,14.796532
0.1173,0.0635,0.0538,0.0587,0.0929,14.822532
0.0733,0.0831,0.1026,0.0929,0.088,14.848532
0.1026,0.1124,0.0978,0.1173,0.0831,14.874532
0.1124,0.0929,0.0733,0.0684,0.0733,14.900532
0.1173,0.1466,0.176,0.176,0.1369,14.926532
0.1173,0.1173,0.0782,0.0978,0.0733,14.952532
0.1075,0.0733,0.0635,0.1369,0.0635,14.978532
0.088,0.0635,0.1075,0.0684,0.1271,15.004532
0.0782,0.1222,0.0684,0.0831,0.088,15.030532
0.1075,0.1613,0.1515,0.0929,0.1955,15.056532
0.0587,0.1026,0.1026,0.088,0.176,15.082532
0.1271,0.0733,0.0978,0.1417,0.1271,15.108532
0.132,0.1906,0.1124,0.1222,0.0978,15.134532
0.1173,0.0831,0.1075,0.176,0.1857,15.160532
0.1075,0.0831,0.1173,0.0587,0.0978,15.186532
0.0929,0.0978,0.0782,0.0733,0.0684,15.212532
0.0635,0.0684,0.0929,0.0538,0.0587,15.238532
0.1222,0.0782,0.1075,0.0782,0.0831,15.264532
0.1124,0.0831,0.0782,0.088,0.0782,15.290532
0.0587,0.0587,0.0929,0.0587,0.0782,15.316532
0.1026,0.0587,0.0733,0.0733,0.1173,15.342532
0.0831,0.132,0.0929,0.0635,0.0684,15.368532
0.0978,0.1271,0.0782,0.0782,0.0733,15.394532
0.0587,0.1711,0.1417,0.0782,0.0831,15.420532
0.0538,0.132,0.1417,0.1173,0.0978,15.446532
0.1271,0.1173,0.088,0.1515,0.088,15.472532
0.1026,0.0684,0.0929,0.0978,0.0733,15.498532
0.1222,0.132,0.1124,0.0929,0.1026,15.524532
0.0782,0.0831,0.1222,0.0978,0.0929,15.550532
0.1075,0.1711,0.0831,0.0733,0.0733,15.576532
0.0489,0.0635,0.1026,0.0782,0.0831,15.602532
0.0635,0.0587,0.0929,0.0489,0.0587,15.628532
0.0587,0.088,0.0929,0.0684,0.0489,15.654532
0.0538,0.0538,0.1124,0.088,0.0635,15.680532
0.0684,0.0684,0.0489,0.0684,0.0684,15.706532
0.0684,0.0684,0.0733,0.0733,0.0733,15.732532
